id,post_id,shortcode,post_url,username,caption,likes_count,comments_count,posted_at,scraped_at,metadata,nama_resto,akun_resto,alamat,nomor_telepon,jam_operasional,caption_bersih,alamat_resolved,has_cta,caption_no_cta,jumlah_kata,jenis_tempat,akun_resto_norm,ig_username,ig_full_name,ig_category,ig_bio,ig_followers,ig_is_business,lokasi,alamat_final,jam_buka,jam_tutup
855,3643805625136046862,DKRZekMzeMO,https://www.instagram.com/p/DKRZekMzeMO/,kokokuliner,"weekend southern american bbq dinner 🍖
.
long weekend di bandung? harus cobain all you can eat bbq dinner di @holidayinnbandungpasteur! setiap hari jumat & sabtu 6 pm - 9 pm idr 208.000 net/orang dewasa & idr 128.000 net/ orang anak. jangan lewatkan promo special buy 5 get 1 free
.
dengan berbagai pilihan menu bbq seperti tucano’s churrascaria, coffee rub brisket, asado de puerco, roasted chicken brazillian style dan masih banyak lagi
.
reserve now⤵️
.
the ambassador restaurant
🖥️ @holidayinnbandungpasteur 
📍 jl. dr. djundjunan no.96, bandung
📞 0878 1100 7999

#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerhotel #kokokulinerhotelbandung #hotelbandung #holidayinnpasteurbandung #holidayinnbandung #southernamericanbbqdinner",3,45,2025-05-30 16:06:07,2026-01-13 10:52:26.673007,"{'media_type': 2, 'product_type': 'clips'}",THE AMBASSADOR RESTAURANT,@holidayinnbandungpasteur,"Jl. Dr. Djundjunan No.96, Bandung",0878 1100 7999,,"weekend southern american bbq dinner .
long weekend di bandung? harus cobain all you can eat bbq dinner di ! setiap hari jumat & sabtu 6 pm - 9 pm idr 208.000 net/orang dewasa & idr 128.000 net/ orang anak. jangan lewatkan promo special buy 5 get 1 free
.
dengan berbagai pilihan menu bbq seperti tucanos churrascaria, coffee rub brisket, asado de puerco, roasted chicken brazillian style dan masih banyak lagi
.
reserve now","Jl. Dr. Djundjunan No.96, Bandung",True,"weekend southern american bbq dinner . long weekend di bandung? harus cobain all you can eat bbq dinner di ! setiap hari jumat & sabtu 6 pm - 9 pm idr 208.000 net/orang dewasa & idr 128.000 net/ orang anak. jangan lewatkan promo special buy 5 get 1 free
. dengan berbagai pilihan menu bbq seperti tucanos churrascaria, coffee rub brisket, asado de puerco, roasted chicken brazillian style dan masih banyak lagi
.",73,Western / Fast Food,holidayinnbandungpasteur,holidayinnbandungpasteur,holiday inn bandung pasteur,,"a perfect place for business and leisure travelers.
wedding @holidayinnbandungwedding 
fitness & spa @ninetysixfitnessbandung 
more information
⬇️⬇️",16858.0,False,Bandung,"Jl. Dr. Djundjunan No.96, Bandung",,
856,3643575640005565513,DKQlL12zFxJ,https://www.instagram.com/p/DKQlL12zFxJ/,kokokuliner,"ayce korean bbq super worth di bandung 😋
.
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini⤵️
.
arasso
🖥️ @arasso.koreanbbq 
📍 jl. bkr no.100, bandung
📞 0813 2022 1376
⏰ 11 am - 10 pm
✔️ halal certified

#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #arassokoreanbbq #arassobamdung #arassobbq #bbq #hotpot #koreanbbqbandung #aycebandung #aycekoreanbbq #koreanbbqbandung",935,120,2025-05-30 08:26:47,2026-01-13 10:52:26.687232,"{'media_type': 2, 'product_type': 'clips'}",ARASSO,@arasso.koreanbbq,"Jl. BKR No.100, Bandung",0813 2022 1376,11 pagi hingga 10 malam,"ayce korean bbq super worth di bandung .
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini","Jl. BKR No.100, Bandung",True,"ayce korean bbq super worth di bandung . masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in.",44,Asian,arasso.koreanbbq,arasso.koreanbbq,arasso korean bbq 아라소,,"korean all you can eat
grill & hotpot
‼️ halal certified 
⏰ 11.00 - 22.00 wib
📍jl bkr no.100, bdg
#arassokoreanbbq #enjoyarasso",33815.0,False,Bandung,"Jl. BKR No.100, Bandung",11 pagi,10 malam
856,3643575640005565513,DKQlL12zFxJ,https://www.instagram.com/p/DKQlL12zFxJ/,kokokuliner,"ayce korean bbq super worth di bandung 😋
.
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini⤵️
.
arasso
🖥️ @arasso.koreanbbq 
📍 jl. bkr no.100, bandung
📞 0813 2022 1376
⏰ 11 am - 10 pm
✔️ halal certified

#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #arassokoreanbbq #arassobamdung #arassobbq #bbq #hotpot #koreanbbqbandung #aycebandung #aycekoreanbbq #koreanbbqbandung",935,120,2025-05-30 08:26:47,2026-01-13 10:52:26.687232,"{'media_type': 2, 'product_type': 'clips'}",ARASSO,@arasso.koreanbbq,"Jl. BKR No.100, Bandung",0813 2022 1376,11 pagi hingga 10 malam,"ayce korean bbq super worth di bandung .
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini","Jl. BKR No.100, Bandung",True,"ayce korean bbq super worth di bandung . masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in.",44,Buffet / All You Can Eat,arasso.koreanbbq,arasso.koreanbbq,arasso korean bbq 아라소,,"korean all you can eat
grill & hotpot
‼️ halal certified 
⏰ 11.00 - 22.00 wib
📍jl bkr no.100, bdg
#arassokoreanbbq #enjoyarasso",33815.0,False,Bandung,"Jl. BKR No.100, Bandung",11 pagi,10 malam
856,3643575640005565513,DKQlL12zFxJ,https://www.instagram.com/p/DKQlL12zFxJ/,kokokuliner,"ayce korean bbq super worth di bandung 😋
.
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini⤵️
.
arasso
🖥️ @arasso.koreanbbq 
📍 jl. bkr no.100, bandung
📞 0813 2022 1376
⏰ 11 am - 10 pm
✔️ halal certified

#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #arassokoreanbbq #arassobamdung #arassobbq #bbq #hotpot #koreanbbqbandung #aycebandung #aycekoreanbbq #koreanbbqbandung",935,120,2025-05-30 08:26:47,2026-01-13 10:52:26.687232,"{'media_type': 2, 'product_type': 'clips'}",ARASSO,@arasso.koreanbbq,"Jl. BKR No.100, Bandung",0813 2022 1376,11 pagi hingga 10 malam,"ayce korean bbq super worth di bandung .
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini","Jl. BKR No.100, Bandung",True,"ayce korean bbq super worth di bandung . masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in.",44,Restaurant,arasso.koreanbbq,arasso.koreanbbq,arasso korean bbq 아라소,,"korean all you can eat
grill & hotpot
‼️ halal certified 
⏰ 11.00 - 22.00 wib
📍jl bkr no.100, bdg
#arassokoreanbbq #enjoyarasso",33815.0,False,Bandung,"Jl. BKR No.100, Bandung",11 pagi,10 malam
856,3643575640005565513,DKQlL12zFxJ,https://www.instagram.com/p/DKQlL12zFxJ/,kokokuliner,"ayce korean bbq super worth di bandung 😋
.
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini⤵️
.
arasso
🖥️ @arasso.koreanbbq 
📍 jl. bkr no.100, bandung
📞 0813 2022 1376
⏰ 11 am - 10 pm
✔️ halal certified

#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #arassokoreanbbq #arassobamdung #arassobbq #bbq #hotpot #koreanbbqbandung #aycebandung #aycekoreanbbq #koreanbbqbandung",935,120,2025-05-30 08:26:47,2026-01-13 10:52:26.687232,"{'media_type': 2, 'product_type': 'clips'}",ARASSO,@arasso.koreanbbq,"Jl. BKR No.100, Bandung",0813 2022 1376,11 pagi hingga 10 malam,"ayce korean bbq super worth di bandung .
masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in. buruan deh ajak temen dan keluarga makan disini","Jl. BKR No.100, Bandung",True,"ayce korean bbq super worth di bandung . masih jadi tempat ayce terfav di bandung. start dari 118k++ udah bisa makan ayce se-enak dan selengkap ini. pilihan daging nya lengkap, ada korean street snacks juga. tempat nya luas, bersih dan nyaman buat dine in.",44,Western / Fast Food,arasso.koreanbbq,arasso.koreanbbq,arasso korean bbq 아라소,,"korean all you can eat
grill & hotpot
‼️ halal certified 
⏰ 11.00 - 22.00 wib
📍jl bkr no.100, bdg
#arassokoreanbbq #enjoyarasso",33815.0,False,Bandung,"Jl. BKR No.100, Bandung",11 pagi,10 malam
857,3643151814956541740,DKPE0YBTecs,https://www.instagram.com/p/DKPE0YBTecs/,kokokuliner,"taste of thai: a culinary journey 🇹🇭
.
wah ga boleh kelewat nih kolaborasi @intercontinental_bandung x @sindhorn_midtown bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
.
menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. yang kangen udah lama ga ke thailand kata gw buruan deh kesini. reserve now⤵️
.
damai restaurant
🖥️ @damairestaurant 
📍 @intercontinental_bandung 
☎️ (022) 8780 6688
📞 0811 214 2378
.
#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerhotel #kokokulinerhotelbandung #hotelbandubg #ihghotels #intercontinentalbandung #interconbandung #damairestaurant #tasteofthailand #sindhornmidtown #bangkok #wisatathailand #amazingthailand #thaitourism",3,43,2025-05-29 18:30:03,2026-01-13 10:52:26.698815,"{'media_type': 2, 'product_type': 'clips'}",DAMAI RESTAURANT,@damairestaurant,@intercontinental_bandung,0811 214 2378,,"taste of thai: a culinary journey 🇹🇭
.
wah ga boleh kelewat nih kolaborasi x bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
.
menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. yang kangen udah lama ga ke thailand kata gw buruan deh kesini. reserve now
.
damai restaurant (022) 8780 6688 0811 214 2378","InterContinental Bandung Dago Pakar, Jalan Raya Dago Resort, Ciburial, Kabupaten Bandung, Jawa, 40198, Indonesia",True,"taste of thai: a culinary journey 🇹🇭
. wah ga boleh kelewat nih kolaborasi x bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
. menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. damai restaurant (022) 8780 6688 0811 214 2378",73,Asian,damairestaurant,damairestaurant,damai restaurant,,"discover the pinnacle of gourmet dining with best view at damai restaurant.
📍lobby level @intercontinental_bandung",225.0,True,Bandung,"InterContinental Bandung Dago Pakar, Jalan Raya Dago Resort, Ciburial, Kabupaten Bandung, Jawa, 40198, Indonesia",,
857,3643151814956541740,DKPE0YBTecs,https://www.instagram.com/p/DKPE0YBTecs/,kokokuliner,"taste of thai: a culinary journey 🇹🇭
.
wah ga boleh kelewat nih kolaborasi @intercontinental_bandung x @sindhorn_midtown bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
.
menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. yang kangen udah lama ga ke thailand kata gw buruan deh kesini. reserve now⤵️
.
damai restaurant
🖥️ @damairestaurant 
📍 @intercontinental_bandung 
☎️ (022) 8780 6688
📞 0811 214 2378
.
#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerhotel #kokokulinerhotelbandung #hotelbandubg #ihghotels #intercontinentalbandung #interconbandung #damairestaurant #tasteofthailand #sindhornmidtown #bangkok #wisatathailand #amazingthailand #thaitourism",3,43,2025-05-29 18:30:03,2026-01-13 10:52:26.698815,"{'media_type': 2, 'product_type': 'clips'}",DAMAI RESTAURANT,@damairestaurant,@intercontinental_bandung,0811 214 2378,,"taste of thai: a culinary journey 🇹🇭
.
wah ga boleh kelewat nih kolaborasi x bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
.
menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. yang kangen udah lama ga ke thailand kata gw buruan deh kesini. reserve now
.
damai restaurant (022) 8780 6688 0811 214 2378","InterContinental Bandung Dago Pakar, Jalan Raya Dago Resort, Ciburial, Kabupaten Bandung, Jawa, 40198, Indonesia",True,"taste of thai: a culinary journey 🇹🇭
. wah ga boleh kelewat nih kolaborasi x bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
. menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. damai restaurant (022) 8780 6688 0811 214 2378",73,Dessert / Bakery,damairestaurant,damairestaurant,damai restaurant,,"discover the pinnacle of gourmet dining with best view at damai restaurant.
📍lobby level @intercontinental_bandung",225.0,True,Bandung,"InterContinental Bandung Dago Pakar, Jalan Raya Dago Resort, Ciburial, Kabupaten Bandung, Jawa, 40198, Indonesia",,
857,3643151814956541740,DKPE0YBTecs,https://www.instagram.com/p/DKPE0YBTecs/,kokokuliner,"taste of thai: a culinary journey 🇹🇭
.
wah ga boleh kelewat nih kolaborasi @intercontinental_bandung x @sindhorn_midtown bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
.
menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. yang kangen udah lama ga ke thailand kata gw buruan deh kesini. reserve now⤵️
.
damai restaurant
🖥️ @damairestaurant 
📍 @intercontinental_bandung 
☎️ (022) 8780 6688
📞 0811 214 2378
.
#kokokuliner #bandung #kokokulinerbandung
#kokokulinervideo #kokokulinerfoodchannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerhotel #kokokulinerhotelbandung #hotelbandubg #ihghotels #intercontinentalbandung #interconbandung #damairestaurant #tasteofthailand #sindhornmidtown #bangkok #wisatathailand #amazingthailand #thaitourism",3,43,2025-05-29 18:30:03,2026-01-13 10:52:26.698815,"{'media_type': 2, 'product_type': 'clips'}",DAMAI RESTAURANT,@damairestaurant,@intercontinental_bandung,0811 214 2378,,"taste of thai: a culinary journey 🇹🇭
.
wah ga boleh kelewat nih kolaborasi x bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
.
menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. yang kangen udah lama ga ke thailand kata gw buruan deh kesini. reserve now
.
damai restaurant (022) 8780 6688 0811 214 2378","InterContinental Bandung Dago Pakar, Jalan Raya Dago Resort, Ciburial, Kabupaten Bandung, Jawa, 40198, Indonesia",True,"taste of thai: a culinary journey 🇹🇭
. wah ga boleh kelewat nih kolaborasi x bangkok, cuma 3 hari aja dari tanggl 29-31 may 2025 6 pm - 10 pm. harga nya di idr 548.000++/person
. menghadirkan chef golf dengan berbagai menu authentic khas thailand seperti: tom yum goong, pad thai, green curry, mango sticky rice dan masih banyak lagi. taste nya authentic, bold, flavorful. damai restaurant (022) 8780 6688 0811 214 2378",73,Restaurant,damairestaurant,damairestaurant,damai restaurant,,"discover the pinnacle of gourmet dining with best view at damai restaurant.
📍lobby level @intercontinental_bandung",225.0,True,Bandung,"InterContinental Bandung Dago Pakar, Jalan Raya Dago Resort, Ciburial, Kabupaten Bandung, Jawa, 40198, Indonesia",,
858,3643032916512804938,DKOpyLNzRBK,https://www.instagram.com/p/DKOpyLNzRBK/,kokokuliner,"an unforgettable escape at intercontinental bali resort 🌴
.
every detail — from the lush tropical gardens to the warm balinese hospitality — made this stay truly special. waking up to the sound of the waves, enjoying world-class cuisine, and watching the sunset by the beach. can’t wait to return to this island paradise
.
intercontinental bali resort
🖥️ @intercontinentalbaliresort 
📍 jl. uluwatu no.45, jimbaran, bali

#kokokuliner #kokokulinerbali #bali
#kokokulinervideo #kokokulinerfoodchannel #upperclassfoodies #verifiedfoodies #kulinerbali #balifoodies #balifood #infobali #kokokulinerhotel #kokokulinerhotelbali #hotelbali #staycationbali #intercontinentalbali #intercontinentalbaliresort #jimbaran #jimbaranhotel",3,45,2025-05-29 14:28:42,2026-01-13 10:52:26.708799,"{'media_type': 2, 'product_type': 'clips'}",INTERCONTINENTAL BALI RESORT,@intercontinentalbaliresort,"Jl. Uluwatu No.45, Jimbaran, Bali",,,"an unforgettable escape at intercontinental bali resort .
every detail from the lush tropical gardens to the warm balinese hospitality made this stay truly special. waking up to the sound of the waves, enjoying world-class cuisine, and watching the sunset by the beach. cant wait to return to this island paradise","Jl. Uluwatu No.45, Jimbaran, Bali",False,"an unforgettable escape at intercontinental bali resort . every detail from the lush tropical gardens to the warm balinese hospitality made this stay truly special. waking up to the sound of the waves, enjoying world-class cuisine, and watching the sunset by the beach. cant wait to return to this island paradise",51,Hotel / Staycation,intercontinentalbaliresort,intercontinentalbaliresort,intercontinental bali resort,,"experience a tranquil escape where the ultimate luxury and serenity meet.✨
📷 mention us for a chance to be featured!
see more👇🏼",80041.0,True,Badung,"Jl. Uluwatu No.45, Jimbaran, Bali, Badung",,
858,3643032916512804938,DKOpyLNzRBK,https://www.instagram.com/p/DKOpyLNzRBK/,kokokuliner,"an unforgettable escape at intercontinental bali resort 🌴
.
every detail — from the lush tropical gardens to the warm balinese hospitality — made this stay truly special. waking up to the sound of the waves, enjoying world-class cuisine, and watching the sunset by the beach. can’t wait to return to this island paradise
.
intercontinental bali resort
🖥️ @intercontinentalbaliresort 
📍 jl. uluwatu no.45, jimbaran, bali

#kokokuliner #kokokulinerbali #bali
#kokokulinervideo #kokokulinerfoodchannel #upperclassfoodies #verifiedfoodies #kulinerbali #balifoodies #balifood #infobali #kokokulinerhotel #kokokulinerhotelbali #hotelbali #staycationbali #intercontinentalbali #intercontinentalbaliresort #jimbaran #jimbaranhotel",3,45,2025-05-29 14:28:42,2026-01-13 10:52:26.708799,"{'media_type': 2, 'product_type': 'clips'}",INTERCONTINENTAL BALI RESORT,@intercontinentalbaliresort,"Jl. Uluwatu No.45, Jimbaran, Bali",,,"an unforgettable escape at intercontinental bali resort .
every detail from the lush tropical gardens to the warm balinese hospitality made this stay truly special. waking up to the sound of the waves, enjoying world-class cuisine, and watching the sunset by the beach. cant wait to return to this island paradise","Jl. Uluwatu No.45, Jimbaran, Bali",False,"an unforgettable escape at intercontinental bali resort . every detail from the lush tropical gardens to the warm balinese hospitality made this stay truly special. waking up to the sound of the waves, enjoying world-class cuisine, and watching the sunset by the beach. cant wait to return to this island paradise",51,Indonesian Food,intercontinentalbaliresort,intercontinentalbaliresort,intercontinental bali resort,,"experience a tranquil escape where the ultimate luxury and serenity meet.✨
📷 mention us for a chance to be featured!
see more👇🏼",80041.0,True,Badung,"Jl. Uluwatu No.45, Jimbaran, Bali, Badung",,
859,3642818293582947501,DKN4_ACTmSt,https://www.instagram.com/p/DKN4_ACTmSt/,kokokuliner,"italian sunday brunch 🇮🇹🍝
.
experience italian sunday brunch @bellacucinabali @intercontinentalbaliresort every sunday 12-4 pm for a delicious french and italian flavors, live music, and complimentary pool access
.
featuring a complete buffet spread, live cooking stations, and a la minute specialities. don’t miss their lobster thermidor, so good at least must order 2 😋🦞
.
silver idr 650.000 / person
gold idr 995.000 / person
platinum idr 1.195.000 / person
.
bella cucina
🖥️ @bellacucinabali
📍 @intercontinentalbaliresort 
📞 0811 3820 8768

#kokokuliner #kokokulinerbali #bali
#kokokulinervideo #kokokulinerfoodchannel #upperclassfoodies #verifiedfoodies #kulinerbali #balifoodies #balifood #infobali #kokokulinerhotel #kokokulinerhotelbali #hotelbali #staycationbali #kokokulinerhotel #kokokulinerhotelbali #hotelbali #intercontinentalbaliresort #interconbali #interconhotels #bellacucina #sundaybrunch #sundaybrunchbali #brunchbali",3,52,2025-05-29 07:37:04,2026-01-13 10:52:26.720433,"{'media_type': 2, 'product_type': 'clips'}",BELLA CUCINA,@bellacucinabali,@intercontinentalbaliresort,0811 3820 8768,,"italian sunday brunch 🇮🇹
.
experience italian sunday brunch every sunday 12-4 pm for a delicious french and italian flavors, live music, and complimentary pool access
.
featuring a complete buffet spread, live cooking stations, and a la minute specialities. dont miss their lobster thermidor, so good at least must order 2 .
silver idr 650.000 / person
gold idr 995.000 / person
platinum idr 1.195.000 / person","Intercontinental Bali Resort, 45, Jalan Raya Uluwatu, Jimbaran, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",True,"italian sunday brunch 🇮🇹
. experience italian sunday brunch every sunday 12-4 pm for a delicious french and italian flavors, live music, and complimentary pool access
. featuring a complete buffet spread, live cooking stations, and a la minute specialities. silver idr 650.000 / person
gold idr 995.000 / person
platinum idr 1.195.000 / person",55,Buffet / All You Can Eat,bellacucinabali,bellacucinabali,bella cucina,,"a signature fine dining venue, serves classic italian recipes & regional specialities.
lunch: 12pm - 3pm
dinner: 06.30pm - 11pm",2918.0,True,Badung,"Intercontinental Bali Resort, 45, Jalan Raya Uluwatu, Jimbaran, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",,
859,3642818293582947501,DKN4_ACTmSt,https://www.instagram.com/p/DKN4_ACTmSt/,kokokuliner,"italian sunday brunch 🇮🇹🍝
.
experience italian sunday brunch @bellacucinabali @intercontinentalbaliresort every sunday 12-4 pm for a delicious french and italian flavors, live music, and complimentary pool access
.
featuring a complete buffet spread, live cooking stations, and a la minute specialities. don’t miss their lobster thermidor, so good at least must order 2 😋🦞
.
silver idr 650.000 / person
gold idr 995.000 / person
platinum idr 1.195.000 / person
.
bella cucina
🖥️ @bellacucinabali
📍 @intercontinentalbaliresort 
📞 0811 3820 8768

#kokokuliner #kokokulinerbali #bali
#kokokulinervideo #kokokulinerfoodchannel #upperclassfoodies #verifiedfoodies #kulinerbali #balifoodies #balifood #infobali #kokokulinerhotel #kokokulinerhotelbali #hotelbali #staycationbali #kokokulinerhotel #kokokulinerhotelbali #hotelbali #intercontinentalbaliresort #interconbali #interconhotels #bellacucina #sundaybrunch #sundaybrunchbali #brunchbali",3,52,2025-05-29 07:37:04,2026-01-13 10:52:26.720433,"{'media_type': 2, 'product_type': 'clips'}",BELLA CUCINA,@bellacucinabali,@intercontinentalbaliresort,0811 3820 8768,,"italian sunday brunch 🇮🇹
.
experience italian sunday brunch every sunday 12-4 pm for a delicious french and italian flavors, live music, and complimentary pool access
.
featuring a complete buffet spread, live cooking stations, and a la minute specialities. dont miss their lobster thermidor, so good at least must order 2 .
silver idr 650.000 / person
gold idr 995.000 / person
platinum idr 1.195.000 / person","Intercontinental Bali Resort, 45, Jalan Raya Uluwatu, Jimbaran, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",True,"italian sunday brunch 🇮🇹
. experience italian sunday brunch every sunday 12-4 pm for a delicious french and italian flavors, live music, and complimentary pool access
. featuring a complete buffet spread, live cooking stations, and a la minute specialities. silver idr 650.000 / person
gold idr 995.000 / person
platinum idr 1.195.000 / person",55,Restaurant,bellacucinabali,bellacucinabali,bella cucina,,"a signature fine dining venue, serves classic italian recipes & regional specialities.
lunch: 12pm - 3pm
dinner: 06.30pm - 11pm",2918.0,True,Badung,"Intercontinental Bali Resort, 45, Jalan Raya Uluwatu, Jimbaran, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",,
