id,post_id,shortcode,post_url,username,caption,likes_count,comments_count,posted_at,scraped_at,metadata
759,3681423447093614748,DMXCx6_zxic,https://www.instagram.com/p/DMXCx6_zxic/,kokokuliner,"SOP AYAM LEGEND KLATEN BUKA DI BANDUNG 🍲
.
Sederhana nikmat semangkok sop ayam yang beneran comfort food. Harganya mulai 18K. Bisa pilih bagian ayam nya ada kulit, ceker, paha, dada dan lain lain. Kuah nya bening nya gurih ringan dan kaya akan rasa. Ga lengkap kalo ga pesen aneka gorengan & sate nya. Buruan langsung cobain gais⤵️
.
SOP AYAM PAK MIIN KLATEN
🖥️ @sop_ayam_pak_miin_klaten 
📍 Jl. Burangrang No.38 A, Bandung
⏰ 9 AM - 9 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #sopayambandung #sopayam #sopayamklaten #sopayampakmiinklaten #sopayamlegend #burangrang #burangrangBandung",677,51,2025-07-21 13:39:13,2026-01-13 10:52:25.532369,"{'media_type': 2, 'product_type': 'clips'}"
760,3681234993776934662,DMWX7kKz78G,https://www.instagram.com/p/DMWX7kKz78G/,kokokuliner,"Team makanan Sunda, Jawa atau Bali nih? Paket makan siang Asik Barengan @sae.24h @janevallabandung IDR 150.000 Net bisa untuk berdua tersedia di jam 12-5 PM. Ada paket Nasi Liwet, Liwetan dan juga Megibung. Makanan nya enak, flavorful, porsinya juga banyak! Cus langaung merapat makan siang disini⤵️
.
SAE
🖥️ @sae.24h 
📍 @janevallabandung 
📞 08112196200

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotel #kokokulinerHotelBandung #HotelBandung #JanevallaBandung #Hotel24jam #24HoursStay #Cafe24Jam #SocialClub #AsikBarebgan #LunchPackage",758,81,2025-07-21 07:26:25,2026-01-13 10:52:25.542442,"{'media_type': 2, 'product_type': 'clips'}"
761,3680490921244172195,DMTuv4nzx-j,https://www.instagram.com/p/DMTuv4nzx-j/,kokokuliner,"GIGA’S NEW HOME 😋
.
Rumah baru nya @gi___ga___ makin luas, estetik dan nyaman banget. Punya menu-menu asian fusion yang selalu ngangenin. Cocok buat weekend dining bareng keluarga⤵️
.
GIGA
🖥️ @gi___ga___ 
📍 Jl. Ciliwung No.14, Bandung
⏰ 10 AM - 10 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #GIGABandung #GigaCiliwung #GigaBites #PompidouSweets",3,65,2025-07-20 06:47:22,2026-01-13 10:52:25.552552,"{'media_type': 2, 'product_type': 'clips'}"
762,3679792167176320038,DMRP3rLzzQm,https://www.instagram.com/p/DMRP3rLzzQm/,kokokuliner,"Chicken Herbal Soup ini pakai racikan rempah 
@ciakpo.id. Nggak cuma hangat di badan, tapi juga bantu jaga daya tahan tubuh. Cara bikinnya juga super praktis, cocok buat yang pengen sehat tanpa ribet! Produk nya juga udah HALAL certified ya gais! Wajib stok yang banyak di rumah 😋
.
.
#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #ciakpo #ciakpojakarta #premiumchineseherbal #chineseherbal #chickenherbalsoup",3,80,2025-07-19 07:39:17,2026-01-13 10:52:25.565450,"{'media_type': 2, 'product_type': 'clips'}"
763,3679319361288287969,DMPkXcYzjbh,https://www.instagram.com/p/DMPkXcYzjbh/,kokokuliner,"CIMOL BOJOT AA X HAUS! 🍡🥤
.
Sore sore paling enak makan Cimol Tray kolaborasi terbaru nya @cimolbojotaa x @haus.indonesia, perfect combo banget di pairing sama Mango Yakilt yang manis asam nyegerin. Langsung cobain gais⤵️
.
CIMOL BOJOT AA
🖥️ @cimolbojotaa 
📍 Dipatiukur 2
📍 Multiple Outlets

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #CimolBojotAA #CimolBojotAAXHaus #Haus #MinumanHaus #CimolTray #cimoltraygwenchana #CimolTrayGwenchanaCheeseSauce #CimolTrayGwencanaCheesePowder #MangoYakult",3,66,2025-07-18 16:04:41,2026-01-13 10:52:25.575719,"{'media_type': 2, 'product_type': 'clips'}"
764,3679108976895549524,DMO0h8pz2BU,https://www.instagram.com/p/DMO0h8pz2BU/,kokokuliner,"Kedai ramesan paling estetik di Bandung. Tempatnya cakep, cozy, dan ramesannya juara Wajib cobain Nasi Ramesan Malbi khas Palembang & Es Tunjuk Tunjuk-nya! Cus buruan langsung cobain⤵️
.
ALTA KEDAI
🖥️ @altakedai 
📍 Jl. Mekar Agung No.54, Mekarwangi, Bandung
⏰ 7.30 AM - 9 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kedairamesan #kedairamesanBandung #AltaKedai #RamesanBandung #EsTunjukTunjuk",832,63,2025-07-18 09:01:51,2026-01-13 10:52:25.587761,"{'media_type': 2, 'product_type': 'clips'}"
765,3678539149550120633,DMMy93lTW65,https://www.instagram.com/p/DMMy93lTW65/,kokokuliner,"RESTO SUNDA LEGEND DI BANDUNG YANG GA PERNAH SEPI 😋👍🏻
.
Ga pernah bosen makan di @paviliunsundabdg! Makanan nya selalu enak dan konsisten sampai sekarang. Dining area nya luas, ada area private dan lesehan juga. Banyak menu-menu baru juga! Cocok buat makan siang bareng teman dan keluarga⤵️
.
PAVILIUN SUNDA
🖥️ @paviliunsundabdg 
📍 Jl. LLRE. Martadinata No.97, Bandung
☎️ (022) 4267700
📞 0895376551727
⏰ 10 AM - 10 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #paviliunsunda #paviliunsundaabandung #restosundaBandung #KulinerSunda #NasiDaunJeruk #JukutGoreng",898,80,2025-07-17 14:15:58,2026-01-13 10:52:25.599770,"{'media_type': 2, 'product_type': 'clips'}"
766,3678329961935001328,DMMDZybz9bw,https://www.instagram.com/p/DMMDZybz9bw/,kokokuliner,"MATCHA WHISKING ROBOT 🍵
.
Robot Whisking Matcha Pertama di Indonesia by @organa_id POP UP x @__noisymatcha. Ada menu kolaborasi yang cuma ada di event ini: Dirty Cloud Matcha, Banana Brulee Matcha-Latte, Jasmine Matcha, Banana Matcha Muffin, Matcha Almond Ceoissant & Matcha Popcorn
.
Minu matcha enak tanpa perlu takut gula soalnya pake Organa Steviol yang manisnya alami daun stevia. Lagi promo discounr 25%, 50K an bisa dapet product Organa. Cuma sampai tanggal 20 July aja! Cus buruan kepoin⤵️
.
NOISY MATCHA
📍 Pop Up Event 23 Paskal Main Atrium
🗓️ 7-20 July 2025

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #organaid #organapopup #NoisyMatcha #MatchaBandung #kulinerpasirkaliki #23Paskal #paskalhypersquare",969,54,2025-07-17 07:13:33,2026-01-13 10:52:25.610952,"{'media_type': 2, 'product_type': 'clips'}"
767,3678026638367215578,DMK-b2WTU_a,https://www.instagram.com/p/DMK-b2WTU_a/,kokokuliner,"THE ULTIMATE 90-MINS STEAK FEAST 🥩
.
Ga cuma refill kentang, di @hightablejakarta bisa free flow steak selama 90-mins IDR 288.000/person, dengan pilihan daging Striploin British Angus Cattle Grain-Fed. Ada juga premium meat dan menu ala carte lain nya: Scallop Mac n Cheese, Alfredo Granapadano, Wagyu Burger
.
Menurut gw makanan nya enak, tempat nya mewah elegant, experience nya seru! Recommended banget buat cobain⤵️
.
HIGH TABLE
🖥️ @hightablejakarta 
📍 SCBD Park Lot 6
📞 0822 6161 9733
⏰ 12 PM - 10 PM

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #steakhouseJakarta #freeflowsteak #hightable #hightablejkt #meatandmalt #scbd #kulinerSCBD",781,54,2025-07-16 21:17:56,2026-01-13 10:52:25.623413,"{'media_type': 2, 'product_type': 'clips'}"
768,3677814530459320368,DMKONRdzEAw,https://www.instagram.com/p/DMKONRdzEAw/,kokokuliner,"MAGURO MATSURI 鮪祭り - A SUNDAY TUNA FESTIVAL AT ANIGRE 🐟
.
Watch the art unfold during a live tuna cutting show at 6:30 PM — revealing luxurious cuts of Otoro, Chutoro & Akami. Followed by bold dishes like Maguro-don, and tableside uni & caviar from the gueridon trolley
.
Every Sunday from 6 PM - 10 PM at IDR 728.000++/person. Enjoyc1-for-2 dining with selected bank patners. RESERVE NOW ⤵️
.
ANIGRE
🖥️ @anigrejakarta 
📍 @sheratonjakarta 
📞 0811 1095 983

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #kokokulinerHotel #kokokulinerHotelJakarta #HotelJakarta #SheratonJakarta #SheratonGandariaCity #GandariaCity #AnigreRestaurant #MarriotBonvoy #MaguroMatsuei #TunaCuttingShow #TunaShow #atunaFestival",919,51,2025-07-16 14:17:51,2026-01-13 10:52:25.634542,"{'media_type': 2, 'product_type': 'clips'}"
769,3677625669657612489,DMJjQ_IzNDJ,https://www.instagram.com/p/DMJjQ_IzNDJ/,kokokuliner,"LUNCH PROMO 75K DI JAKSEL 😋👍🏻
.
Makan siang enak di Jaksel, ada lunch deals promo 75K udah termasuk minuman Ice Tea / Ice Water berlaku di setiap hari Minggu - Kamis. Menu disini tuh fusion Indonesian - Italian by @chefchandra_y
.
Buat gw menu Indonesian nya juara, flavroful, bold, porsinya juga banyak. Kita suka menu Nasi Minang Campur, Nasi Goreng Nusantara & Ayam Bakar Lombok! Tempat nya mewah dan elegant cocok buat special ocassion. Ada Live Music setiap hari Jumat & Sabtu. Recommended buat cobain⤵️
.
CARINO
🖥️ @carino.jkt 
📍 Jl. Pangeran Antasari No.10, Cilandak, Jakarta Selatan
📞 0852 9533 6709

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #Carino #CarinoJkt #CarinoKitchenandBar #BarJakarta #LiveMusicJakarta",846,46,2025-07-16 08:03:03,2026-01-13 10:52:25.648602,"{'media_type': 2, 'product_type': 'clips'}"
770,3677170964087211083,DMH74JkzIRL,https://www.instagram.com/p/DMH74JkzIRL/,kokokuliner,"NEWEST BISTRO BAR BY ARTHUR TAMNGE 🍸
.
Baru buka beberapa hari di Bandung! Tempat nya asli cakep banget ada 2 lantai — semi indoor di bawah, dan rooftop outdoor di atas
.
Vibesnya tropical dan chill, dengan kolam kecil di tengah area yang bikin ambience-nya makin cozy
.
Pilihan makanannya mulai dari cemilan, pizza, indonesian & western. Di sini juga menyediakan alcohol ya gais. Cocok buat hangout, ngobrol santai, atau late night gathering bareng temen-temen!
.
MR.RAFFLES
🖥️ @mrraffles_ 
📍 Jl. Cisangkuy No.64, Bandung
📞 0877 3335 6090
⏰ 7 AM - 10 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #MrRaffles #MrRafflesBandung #MrRafflesbyArthurTamnge",1446,62,2025-07-15 16:50:39,2026-01-13 10:52:25.660092,"{'media_type': 2, 'product_type': 'clips'}"
771,3677148791964576361,DMH21gLTipp,https://www.instagram.com/p/DMH21gLTipp/,kokokuliner,"Toko buku paling estetik di Blok M 📕
.
.
#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #Gramedia #GramediaBlokM #GramediaJalma #BlokM",1234,26,2025-07-15 16:06:10,2026-01-13 10:52:25.670292,"{'media_type': 2, 'product_type': 'clips'}"
772,3677019737827538256,DMHZfhJT3VQ,https://www.instagram.com/p/DMHZfhJT3VQ/,kokokuliner,"JAKARTA BARAT RASA KOREYA 🇰🇷
.
Tempat nya zen dan super calming. Ada indoor & outdoor seating area. Kopi nya enak. Pilihan menu nya beragam mulai dari French Toast, Nasi Goreng Cakalang, atau Bihun Bebek. Cus langsung kesini⤵️
.
WEST LOOP
🖥️ @westloop.id 
📍Jl. Pesanggrahan No.18, Jakarta Barat
📞 08111955888
⏰ 7 AM - 9 PM

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #coffeeshopJakarta #WestLoop",1417,40,2025-07-15 11:49:53,2026-01-13 10:52:25.683172,"{'media_type': 2, 'product_type': 'clips'}"
773,3676904117836346120,DMG_NBoznMI,https://www.instagram.com/p/DMG_NBoznMI/,kokokuliner,"COFFEE-TAP BAR JAKARTA
.
Di Jaksel ada coffee on tap dan bisa free refill kopi. Lokasi nya satu area dengan studio yoga. Ambience nya homey dan pewe buat WFC atau sekedar santai bareng temen ☕️
.
HOUM COFFEE
🖥️ @houm.coffee 
📍 Jl. Dharmawangsa VII No.24, Jakarta

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #coffeeshopJakarta #HoumCoffee #HoumYoga",1469,46,2025-07-15 08:00:31,2026-01-13 10:52:25.697226,"{'media_type': 2, 'product_type': 'clips'}"
774,3676590999906284095,DMF4Aj1z_I_,https://www.instagram.com/p/DMF4Aj1z_I_/,kokokuliner,"Family Mart Vibes Jepang di Jakarta 🇯🇵
.
Udah kesini belum? @familymartid di Jakarta yang vibes nya Jepang banget! Lokasinya ada di FamiSuper Kyai Maja, Kebayoran Baru – persis di depan Halte Taman Puring ya

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #FamilyMart #FamilyMartJakarta #FamiSuper #FamiSuperKyaiMaja",777,27,2025-07-14 21:39:12,2026-01-13 10:52:25.713405,"{'media_type': 2, 'product_type': 'clips'}"
775,3676445894335288030,DMFXA_vzFLe,https://www.instagram.com/p/DMFXA_vzFLe/,kokokuliner,"GOOMA IS BACK! NOW MORE REFINED 🍵
.
Sekarang hadir dengan konsep baru yang lebih premium, dari ambience sampai kualitas matcha nya. Wajib cobain beberapa minuman nya: Matcha Kaoru, Tropic Matcha, Jasmine Muse, Shangria Tea dan dessert Blueberry Basque Cheesecake. Cus langsung kepoin storenya ⤵️
.
GOOMA
🖥️ @gooma.id 
📍 @mkglapiazza 1, Ground Floor

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #Gooma #GoomaTeaProject #ElevatedTeaforTheCurious #MKG #MKG1 #MallKelapaGading #MatchaJakarta #Matcha #PremiumMatcha",3,43,2025-07-14 16:54:17,2026-01-13 10:52:25.726360,"{'media_type': 2, 'product_type': 'clips'}"
776,3676214706723156196,DMEicxgTPDk,https://www.instagram.com/p/DMEicxgTPDk/,kokokuliner,"Balik lagi ke klinik andalan @dermaster_id PIK kali ini ditangani oleh @drluqboyy. Hari ini cuma facial dan booster injection buat maintain aja - karena hasil sebelumnya masih awet banget, cuma ada beberapa jerawat di bagian bibir dan pipi. Cant wait for my next treatment here! 🥰

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #kokokulinerDermaster #kokokulinerBeauty #DermasterClinic #dermasterclinicindonesia #DermasterReview #DermasterClinicPIK #SkinGoals #PIK",867,30,2025-07-14 09:16:32,2026-01-13 10:52:25.736042,"{'media_type': 2, 'product_type': 'clips'}"
777,3675681414282335943,DMCpMWNzdbH,https://www.instagram.com/p/DMCpMWNzdbH/,kokokuliner,"Weekend staycation at Keraton at The Plaza – Unbound Collection by Hyatt feels like a full-on escape in the middle of the city
.
Staycation disini udah termasuk breakfast, lunch, dan dinner di The Club. Dengan konsep semi buffet dan menu a la minute. Menu Indonesian nya enak-enak, wajib coba Bubur Gudeg, Lidah Gongso, dan Keraton Bakso. Terus ada evening cocktail hour juga dari jam 5.30 PM - 7 PM dengan free flow wine, cocktails, beer, dan berbagai minuman lainnya. Bisa jadi rekomendasi buat weekend stay bareng keluarga⤵️
.
KERATON AT THE PLAZA
🖥️ @keraton_attheplaza 
📍 Jl. MH.Thamrin Kav.15, Menteng, Jakarta

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #kokokulinerHotel #kokokulinerHotelJakarta #HotelJakarta #KeratonAtThePlaza #unboundcollectionbyhyatt",838,50,2025-07-13 15:30:54,2026-01-13 10:52:25.748784,"{'media_type': 2, 'product_type': 'clips'}"
778,3675435362878850519,DMBxP0_TYXX,https://www.instagram.com/p/DMBxP0_TYXX/,kokokuliner,"THE ULTIMATE BRITISH BRUNCH 🇬🇧
.
Experience British brunch buffet at Tom’s Jakarta, The Langham. Indulge in artisan soup, premium cold cuts, fresh seafood display, live stations, and classic egg creations. Enjoy endless mains and repeat your favorites. Don’t miss the signature cocktail trolley and spin-the-wheel surprise. A Sunday like no other⤵️
.
TOMS’S JAKARTA
🖥️ @tomsjakarta 
📍 @langham_jakarta 
📞 0858 8388 8885
💰 IDR 588.000++/persom

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #kokokulinerhotel #kokokulinerHotelJakarta #HotelJakarta #LanghamHotels #LanghamJakarta #TomsJakarta #BrunchJakarta #TheUltimateBrunch",3,63,2025-07-13 07:21:00,2026-01-13 10:52:25.759904,"{'media_type': 8, 'product_type': 'carousel_container'}"
779,3675081870402288567,DMAg31dznu3,https://www.instagram.com/p/DMAg31dznu3/,kokokuliner,"NEW WOOD-FIRE GRILL WITH BANDUNG VIEW 🔥
.
Introducing Karbon — Bandung’s newest rooftop wood-fire grill, perched above the lush hills of Dago
.
Experience smoky perfection with every dish — from premium meats to fresh seafood — all kissed by open flame and served with a stunning panoramic view. Perfect for weekend dining with family and friends⤵️
.
KARBON
🖥️ @karbon.bdg 
📍 @hotelindigo_bandung 
📞 0852 5003 0098
✔️ Live Music

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotelBandung #kokokulinerHotel #HotelBandung #IndigoHotelBandung #Karbon #KarbonBandung #KarbonRooftopGrill #RooftopBandung #GrillBandung #LetItBurn",3,29,2025-07-12 19:43:11,2026-01-13 10:52:25.769565,"{'media_type': 2, 'product_type': 'clips'}"
780,3674893221278771072,DL_1-oRz-eA,https://www.instagram.com/p/DL_1-oRz-eA/,kokokuliner,"The Newest IHG Hotel in Bandung 🏙️
.
VOCO BANDUNG
🖥️ @vocobandungsetiabudi 
📍 Jl. Dr. Setiabudhi No.191, Bandung
📞 0813-9991-0888

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotel #kokokulinerHotelBandung #HotelBandung #VocoBandung #vocohotels #IHGHotels",1235,53,2025-07-12 13:25:00,2026-01-13 10:52:25.785423,"{'media_type': 2, 'product_type': 'clips'}"
781,3674706466227271018,DL_Lg_FTrVq,https://www.instagram.com/p/DL_Lg_FTrVq/,kokokuliner,"TASTE OF TIONGKOK 🏮
.
Weekend di Braga Bandung sambil menikmati All You Can Eat Buffet Dinner “Taste Of Tiongkok. Harga nya di 150K Nett / pax setiap Jumat dan Sabtu malam 6 PM - 10 PM ditemani Live Music
.
Dengan berbagai pilihan menu: assorted steamed & fried dimsum, peking duck, steamboat, oriental soup, wok fried dishes, grill station dan masih banyak lagi⤵️
.
KIMAYA CAFE
🖥️ @kimayabandung 
📍 Jl. Braga No.8, Bandung
☎️ (022) 421 3070
📞 0858 6470 7450
❌ NO PORK NO LARD

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotel #kokokulinerHotelBandung #HotelBandung #KimayaBraga #KimayaBandung #KimayaBandungByHarris #KimayaCafe #DiscoverASR #ascottstarrewards #BragaBandung #Braga #KulinerBraga #LiveMusicBraga",3,73,2025-07-12 07:13:56,2026-01-13 10:52:25.797853,"{'media_type': 2, 'product_type': 'clips'}"
782,3674340079386313515,DL94NWvzUMr,https://www.instagram.com/p/DL94NWvzUMr/,kokokuliner,"HOTEL STRATEGIS AFFORDABLE DI BRAGA 🏙️
.
Staycation di @kimayabandung, lokasi nya super strategis. Jalan kaki aja udah bisa sampai ke gedung Merdeka & spot bersejarah Asia Afrika. Ditambah lagi banyak kuliner legendaris di Braga dan sekitarnya
.
Kamarnya compact, bersih dan nyaman. Cocok buat staycation ahir pekan bareng keluarga atau short escape di tengah kota. Fasilitas nya ada Gym, Swimming Pool, & Restaurant. Bisa jadi rekomendasi staycation di Bandung⤵️
.
KIMAYA HOTEL
🖥️ @kimayabandung 
📍 Jl. Braga No.8, Bandung
☎️ (022) 4213070

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotel #kokokulinerHotelBandung #HotelBandung #KimayaBraga #KimayaBandung #KimayaBandungbyHarris #DiscoverASR #ascottstarrewards #Braga #KulinerBraga",3,43,2025-07-11 19:05:33,2026-01-13 10:52:25.806582,"{'media_type': 2, 'product_type': 'clips'}"
783,3674222354617922327,DL9dcPAzPMX,https://www.instagram.com/p/DL9dcPAzPMX/,kokokuliner,"SNACK SERIES 😋🫔
.
Makin betah deh nongki2 di @jabarano_coffee sambil pesen menu aneka cemilan terbaru nya. Ada Tahu Goreng Isi Pedas Yunyi, aneka Fried Dimsum, Pempek Kulit Tenggiri. Ada Kopi Sanger Khas Aceh, kopinya bold pekat dipadukan dengan susu kental manis dan butter bikin aroma nya jadi lebih harum, rich dan creamy. Ga bole ketinggalan menu kolaborasi nya Jabarano x @seisapilamalera! Buruan cobain⤵️
.
JABARANO COFFEE
🖥️ @jabarano_coffee 
📍 Jl. Dago No.70, Bandung
📍 Multiple Outlets

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #JabaranoCoffee #JabaranoCoffeeDago #JabaranoSnackSeries",792,52,2025-07-11 15:12:12,2026-01-13 10:52:25.817702,"{'media_type': 2, 'product_type': 'clips'}"
784,3674005374799505413,DL8sGwzzOgF,https://www.instagram.com/p/DL8sGwzzOgF/,kokokuliner,"CHINESE RESTO LEGEND BANDUNG 🍲
.
Selalu jadi Chinese Food favorit keluarga sejak dulu. Sekarang dekor tempat nya juga jadi lebih cantik. Punya menu Juanlo enak bisa buat makan ramean. Terus sekarang ada menu half portion untuk chinese food nya, bisa untuk makan 2-3 orang
.
Bisa buat special ocassion seperti sangjit, wedding, ulang tahun atau gathering. Recommended banget buat makan bareng keluarga⤵️
.
GADING RESTAURANT
🖥️ @gadingrestaurant 
📍 Jl. Sukajadi No.228, Bandung
☎️ (022) 2030943 / 2040 538
📞 08777 9727 172
⏰ 10 AM - 2.30 PM , 5 PM - 9 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #gadingrestaurant #gadingrestaurantbandung #gadingbandung #juanloBandung #chineserestoBandung #chinesefoodbandung #hotpotBandung #familyrestobandung",489,63,2025-07-11 08:02:32,2026-01-13 10:52:25.831496,"{'media_type': 2, 'product_type': 'clips'}"
785,3673480235909490500,DL60s_GzadE,https://www.instagram.com/p/DL60s_GzadE/,kokokuliner,"Weekend kemana? Serunya lihat langsung dan belajar pembuatan tahu susu, terus bisa mencicipi aneka olahan tahu dan beli oleh-oleh! Ini di @tahulembang.id ya! Bisa jadi rekomendasi buat destinasi wisata kuliner ahir pekan bareng keluarga

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #tahulembang #tahususu #tahususulembang #oleholehlembang #pusatoleholehlembang #wisatalembang #wisatakulinerlembang #lembang",582,81,2025-07-10 14:38:00,2026-01-13 10:52:25.846695,"{'media_type': 2, 'product_type': 'clips'}"
786,3672785023360970828,DL4WoT9zjBM,https://www.instagram.com/p/DL4WoT9zjBM/,kokokuliner,"ETHNIC RESTO NEW HOME! 🏠
.
Yuks mampir ke rumah baru nya @ethnicresto Aceh!  tempat nya homey dan luas. Sekarang ada coffee bar area, menu kopi nya proper dan enak. Kita pesen beberapa menu andalan nya ada Sop Buntut Kuah, Nasi Tutug Kriuk Ayam Goreng, Escargot, Rosti dan Pisang Goreng Ethnic
.
Lagi ada soft opening promo discount 15% all menus dari tanggal 7-21 July 2025. Buruan langsung ajak keluarga makan disini⤵️
.
ETHNIC RESTO
🖥️ @ethnicresto 
📍 Jl. Aceh No.58, Bandung
⏰ 11 AM - 9 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #EthnicResto #EthnicRestoBandung #EthnicRestoAceh #KembaliKeEthnic #restolegendBandung",444,56,2025-07-09 15:42:52,2026-01-13 10:52:25.859050,"{'media_type': 2, 'product_type': 'clips'}"
787,3672526449728589855,DL3b1kgTJAf,https://www.instagram.com/p/DL3b1kgTJAf/,kokokuliner,"MAKAN ENAK SEHAT MURAH CUMA 10RB 😱
.
Asli murah banget menu paketan 10RB di @asihsadulur_restocafe! Kalo beli paket 10RB + Menu Utama apapun GRATIS Lemon Tea atau Diskon 50% untuk produk minuman! Recommended buat makan siang hari ini. Cus buruan merapat⤵️
.
ASIH SADULUR RESTO & CAFE
🖥️ @asihsadulur_restocafe 
📍 Jl. Dipatiukur No.5, Dago, Bandung
📞 0821 2265 7850
⏰ 8 AM - 7 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #asihsadulur #asihsadulurmart #asihsadulurresto #restoSundaBandung #restoSunda #kulinerDago #Dago",979,72,2025-07-09 07:02:33,2026-01-13 10:52:25.869951,"{'media_type': 2, 'product_type': 'clips'}"
